# Program:featureCounts v2.0.3; Command:"featureCounts" "-F" "GFF" "-p" "-t" "gene" "-g" "ID" "-a" "/media/BioNAS/ag_hallab/DATR/material/reference.gff" "-o" "../results/condition1/9929265/counts.txt" "../results/condition1/9929265/alignment_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../results/condition1/9929265/alignment_sorted.bam
YCL065W	chrIII	13751	14119	+	369	60
YCL064C	chrIII	15225	16899	-	1675	10678
YCL063W	chrIII	17223	18711	+	1489	1740
YCL061C	chrIII	18816	22106	-	3291	1317
YCL059C	chrIII	22318	23625	-	1308	3734
YCL058C	chrIII	23523	23981	-	459	0
YCL058W-A	chrIII	23533	24050	+	518	0
YCL057C-A	chrIII	23889	24600	-	712	1767
YCL057W	chrIII	24760	27093	+	2334	15618
YCL056C	chrIII	26471	27812	-	1342	574
YCL055W	chrIII	27872	29160	+	1289	3214
YCL054W-A	chrIII	30910	30996	+	87	360
YCL054W	chrIII	31406	34092	+	2687	7817
YCL052C	chrIII	33953	35762	-	1810	4318
YCL051W	chrIII	35556	37733	+	2178	2880
YCL050C	chrIII	37722	39452	-	1731	21589
YCL049C	chrIII	39524	40779	-	1256	4588
YCL048W-A	chrIII	41488	41727	+	240	289
YCL048W	chrIII	42165	43556	+	1392	57
YCL047C	chrIII	43380	44448	-	1069	1699
YCL045C	chrIII	44562	46969	-	2408	11707
YCL046W	chrIII	46640	46963	+	324	0
YCL044C	chrIII	46934	48447	-	1514	732
YCL043C	chrIII	48553	50326	-	1774	105222
YCL041C	chrIII	50133	50627	-	495	23
YCL042W	chrIII	50584	50943	+	360	0
YCL040W	chrIII	50698	52656	+	1959	37309
YCL039W	chrIII	52602	54955	+	2354	1137
YCL038C	chrIII	54777	56628	-	1852	2052
YCL037C	chrIII	56698	58745	-	2048	2961
YCL036W	chrIII	58971	60865	+	1895	2810
YCL035C	chrIII	60083	61288	-	1206	6135
YCL034W	chrIII	61602	62905	+	1304	3233
YCL033C	chrIII	62701	63467	-	767	378
YCL032W	chrIII	63067	64734	+	1668	1220
YCL031C	chrIII	64556	65644	-	1089	5292
YCL030C	chrIII	65779	68419	-	2641	7735
YCL029C	chrIII	68338	70020	-	1683	2014
YCL028W	chrIII	70118	71749	+	1632	7571
YCL027W	chrIII	71658	73446	+	1789	1130
YCL026C-B	chrIII	73330	74099	-	770	1157
YCL026C-A	chrIII	74487	75412	-	926	248
YCL025C	chrIII	75925	78023	-	2099	5081
YCL023C	chrIII	78949	79296	-	348	8
YCL024W	chrIII	79162	82275	+	3114	1023
YCL022C	chrIII	81570	82085	-	516	0
YCL021W-A	chrIII	83530	84097	+	568	1361
YCL018W	chrIII	91179	92594	+	1416	0
YCL017C	chrIII	92391	94385	-	1995	8977
YCL016C	chrIII	94474	95911	-	1438	1426
YCL014W	chrIII	96281	101191	+	4911	6422
YCL012C	chrIII	101162	101925	-	764	991
YCL011C	chrIII	101799	104329	-	2531	22
YCL010C	chrIII	102098	104380	-	2283	9
YCL009C	chrIII	104463	105615	-	1153	5724
YCL008C	chrIII	105543	106919	-	1377	110
YCL007C	chrIII	106974	107366	-	393	0
YCL005W-A	chrIII	105774	107540	+	1767	1303
YCL005W	chrIII	107712	108934	+	1223	1774
YCL004W	chrIII	108956	110792	+	1837	976
YCL002C	chrIII	110262	111702	-	1441	974
YCL001W	chrIII	111285	112584	+	1300	3391
YCL001W-A	chrIII	113080	113541	+	462	91
YCL001W-B	chrIII	113770	114024	+	255	93
YCR001W	chrIII	115685	115999	+	315	154
YCR002C	chrIII	116754	118403	-	1650	3983
YCR003W	chrIII	118598	119351	+	754	1158
YCR004C	chrIII	119035	120518	-	1484	10810
YCR005C	chrIII	120666	122391	-	1726	16574
YCR006C	chrIII	122312	123419	-	1108	746
YCR007C	chrIII	125846	127544	-	1699	1504
YCR008W	chrIII	127978	130552	+	2575	7765
YCR009C	chrIII	130063	131598	-	1536	6425
YCR010C	chrIII	132091	133630	-	1540	221
YCR011C	chrIII	133667	137033	-	3367	15558
YCR012W	chrIII	137624	139203	+	1580	354576
YCR013C	chrIII	138402	139049	-	648	0
YCR014C	chrIII	139185	140933	-	1749	1193
YCR015C	chrIII	140943	142485	-	1543	10411
YCR016W	chrIII	143547	144796	+	1250	1952
YCR017C	chrIII	144583	147703	-	3121	11827
YCR018C	chrIII	148238	148903	-	666	4302
YCR018C-A	chrIII	151608	151862	-	255	190
YCR019W	chrIII	152558	154178	+	1621	1436
YCR020C	chrIII	153917	155057	-	1141	36
YCR020C-A	chrIII	154413	155114	-	702	3
YCR020W-B	chrIII	155254	156074	+	821	875
YCR021C	chrIII	155930	157227	-	1298	6778
YCR022C	chrIII	157141	158029	-	889	229
YCR023C	chrIII	158194	160450	-	2257	2937
YCR024C	chrIII	160602	162378	-	1777	1659
YCR024C-B	chrIII	162400	163065	-	666	292
YCR024C-A	chrIII	162630	163275	-	646	1125
YCR025C	chrIII	163416	164478	-	1063	150
YCR026C	chrIII	163871	166421	-	2551	5826
YCR027C	chrIII	166726	168213	-	1488	2137
YCR028C	chrIII	170085	172542	-	2458	3548
YCR028C-A	chrIII	172658	173612	-	955	276
YCR030C	chrIII	172976	177398	-	4423	3138
YCR031C	chrIII	176579	178248	-	1670	20644
YCR032W	chrIII	179520	186023	+	6504	6860
YCR033W	chrIII	186489	190169	+	3681	7468
YCR034W	chrIII	190538	192062	+	1525	3575
YCR035C	chrIII	191433	193341	-	1909	4622
YCR036W	chrIII	193253	194770	+	1518	5978
YCR037C	chrIII	194323	197216	-	2894	4327
YCR038C	chrIII	197621	199549	-	1929	500
YCR038W-A	chrIII	199293	199418	+	126	0
YCR039C	chrIII	199546	200178	-	633	301
YCR040W	chrIII	200442	200969	+	528	0
YCR041W	chrIII	200911	201243	+	333	79
YCR042C	chrIII	201174	205397	-	4224	2800
YCR043C	chrIII	206021	206704	-	684	2515
YCR044C	chrIII	206715	208021	-	1307	17
YCR045C	chrIII	208135	209610	-	1476	0
YCR045W-A	chrIII	206900	209915	+	3016	36
YCR046C	chrIII	209810	210649	-	840	1853
YCR047C	chrIII	210501	211672	-	1172	670
YCR047W-A	chrIII	211301	211507	+	207	0
YCR049C	chrIII	211871	212317	-	447	0
YCR048W	chrIII	211875	213976	+	2102	3847
YCR050C	chrIII	213464	213772	-	309	0
YCR051W	chrIII	214047	214998	+	952	1995
YCR052W	chrIII	214871	218119	+	3249	2651
YCR053W	chrIII	216570	218474	+	1905	0
YCR054C	chrIII	218124	220122	-	1999	2588
YCR057C	chrIII	220344	223323	-	2980	18320
YCR059C	chrIII	223205	224264	-	1060	2383
YCR060W	chrIII	224374	224857	+	484	1393
YCR061W	chrIII	225490	227815	+	2326	4178
YCR064C	chrIII	228065	228507	-	443	0
YCR063W	chrIII	227162	229272	+	2111	44
YCR065W	chrIII	228353	231330	+	2978	2095
YCR066W	chrIII	231427	233145	+	1719	1204
YCR067C	chrIII	233034	236459	-	3426	11077
YCR068W	chrIII	237073	238885	+	1813	346
YCR069W	chrIII	237548	240132	+	2585	3364
YCR071C	chrIII	239850	240595	-	746	1258
YCR072C	chrIII	240683	242408	-	1726	7243
YCR073C	chrIII	242588	246583	-	3996	4482
YCR073W-A	chrIII	246917	248034	+	1118	3380
YCR075C	chrIII	247867	248845	-	979	622
YCR075W-A	chrIII	248734	250164	+	1431	44
YCR076C	chrIII	249070	250067	-	998	0
YCR077C	chrIII	250043	252671	-	2629	11164
YCR079W	chrIII	252784	254324	+	1541	3269
YCR081W	chrIII	254371	258654	+	4284	3764
YCR081C-A	chrIII	258415	258651	-	237	0
YCR082W	chrIII	257378	259376	+	1999	9324
YCR083W	chrIII	259543	260110	+	568	2300
YCR084C	chrIII	260157	262679	-	2523	9207
YCR085W	chrIII	262916	263269	+	354	2
YCR086W	chrIII	263094	264016	+	923	941
YCR087W	chrIII	263976	264491	+	516	0
YCR087C-A	chrIII	263943	264885	-	943	19
YCR088W	chrIII	264652	266979	+	2328	15008
YCR089W	chrIII	267434	272263	+	4830	1311
YCR090C	chrIII	272248	273282	-	1035	2287
YCR091W	chrIII	274330	277027	+	2698	510
YCR092C	chrIII	276604	279866	-	3263	2349
YCR093W	chrIII	280117	286443	+	6327	29838
YCR094W	chrIII	286707	288450	+	1744	3391
YCR095C	chrIII	288062	289315	-	1254	1181
YCR095W-A	chrIII	289476	291227	+	1752	756
YCR096C	chrIII	293179	293538	-	360	294
YCR097W	chrIII	293791	294355	+	565	636
YCR097W-A	chrIII	294439	294705	+	267	4
YCR098C	chrIII	296794	298843	-	2050	557
YCR099C	chrIII	300568	301517	-	950	259
YCR100C	chrIII	301271	302221	-	951	319
YCR101C	chrIII	302482	303030	-	549	223
YCR102C	chrIII	304090	305537	-	1448	929
YCR102W-A	chrIII	306735	306932	+	198	27
YCR104W	chrIII	307801	308175	+	375	38
YCR105W	chrIII	309070	310155	+	1086	484
YCR106W	chrIII	310957	313822	+	2866	2985
YCR107W	chrIII	313890	314981	+	1092	1304
YCR108C	chrIII	315997	316188	-	192	0
YDL248W	chrIV	1802	2953	+	1152	839
YDL247W-A	chrIV	3762	3836	+	75	61
YDL247W	chrIV	5985	7814	+	1830	989
YDL246C	chrIV	8683	9756	-	1074	735
YDL245C	chrIV	11657	13360	-	1704	409
YDL244W	chrIV	16204	17226	+	1023	192
YDL243C	chrIV	17388	19288	-	1901	1315
YDL242W	chrIV	18959	19312	+	354	9
YDL241W	chrIV	20553	21443	+	891	460
YDL240C-A	chrIV	22471	22608	-	138	2
YDL240W	chrIV	22657	26119	+	3463	4086
YDL239C	chrIV	26403	28775	-	2373	1346
YDL238C	chrIV	28894	30503	-	1610	1554
YDL237W	chrIV	30609	32125	+	1517	6538
YDL236W	chrIV	32220	33439	+	1220	4919
YDL235C	chrIV	33158	34041	-	884	4445
YDL234C	chrIV	34051	36620	-	2570	6078
YDL233W	chrIV	36775	38449	+	1675	1076
YDL232W	chrIV	38354	38885	+	532	1946
YDL231C	chrIV	38867	42244	-	3378	4981
YDL230W	chrIV	42612	43984	+	1373	864
YDL229W	chrIV	43965	46011	+	2047	39187
YDL228C	chrIV	45277	45918	-	642	0
YDL227C	chrIV	46213	48064	-	1852	469
YDL226C	chrIV	50603	52204	-	1602	5839
YDL225W	chrIV	52395	54332	+	1938	4393
YDL224C	chrIV	54151	56681	-	2531	5390
YDL223C	chrIV	57265	60405	-	3141	4381
YDL222C	chrIV	60462	62713	-	2252	763
YDL221W	chrIV	62011	62562	+	552	0
YDL220C	chrIV	61795	65068	-	3274	1294
YDL219W	chrIV	65052	66055	+	1004	1271
YDL218W	chrIV	66015	67675	+	1661	91
YDL217C	chrIV	66458	68778	-	2321	2525
YDL216C	chrIV	68869	70338	-	1470	781
YDL215C	chrIV	70485	74154	-	3670	12147
YDL214C	chrIV	74446	76545	-	2100	835
YDL213C	chrIV	76556	77979	-	1424	1800
YDL212W	chrIV	78334	79309	+	976	7403
YDL211C	chrIV	79139	80629	-	1491	369
YDL210W	chrIV	84270	85985	+	1716	415
YDL209C	chrIV	85948	87268	-	1321	1415
YDL208W	chrIV	87482	88222	+	741	5578
YDL207W	chrIV	88195	89944	+	1750	2655
YDL206W	chrIV	90022	92490	+	2469	2243
YDL205C	chrIV	92419	93980	-	1562	4945
YDL204W-A	chrIV	94133	94285	+	153	0
YDL204W	chrIV	94107	96178	+	2072	1622
YDL203C	chrIV	95818	98152	-	2335	2874
YDL202W	chrIV	98422	99652	+	1231	988
YDL201W	chrIV	98846	100504	+	1659	3576
YDL200C	chrIV	100418	101491	-	1074	664
YDL199C	chrIV	101204	103408	-	2205	911
YDL198C	chrIV	103375	104715	-	1341	2371
YDL197C	chrIV	104744	106873	-	2130	1751
YDL196W	chrIV	106741	107070	+	330	3
YDL195W	chrIV	107089	111215	+	4127	12396
YDL194W	chrIV	111580	114234	+	2655	3097
YDL193W	chrIV	114556	115999	+	1444	4867
YDL192W	chrIV	116275	117614	+	1340	15545
YDL191W	chrIV	116977	118683	+	1707	11855
YDL190C	chrIV	118495	121787	-	3293	8149
YDL189W	chrIV	121982	122176	+	195	84
YDL188C	chrIV	123711	125194	-	1484	4147
YDL187C	chrIV	125358	126500	-	1143	3
YDL186W	chrIV	125463	126518	+	1056	0
YDL185C-A	chrIV	126608	126835	-	228	1
YDL185W	chrIV	126679	130168	+	3490	84833
YDL184C	chrIV	129985	130506	-	522	5925
YDL183C	chrIV	130511	134727	-	4217	1207
YDL182W	chrIV	133317	134811	+	1495	28
YDL181W	chrIV	135012	135745	+	734	1490
YDL180W	chrIV	135718	137706	+	1989	2875
YDL179W	chrIV	138196	139469	+	1274	2443
YDL178W	chrIV	139497	141255	+	1759	4758
YDL177C	chrIV	141101	141820	-	720	304
YDL176W	chrIV	141878	144475	+	2598	1593
YDL175C	chrIV	144243	145566	-	1324	1274
YDL174C	chrIV	145734	147696	-	1963	5016
YDL173W	chrIV	148191	149078	+	888	2358
YDL172C	chrIV	148607	149086	-	480	0
YDL171C	chrIV	149203	155640	-	6438	23118
YDL170W	chrIV	156290	158077	+	1788	2085
YDL169C	chrIV	157899	158809	-	911	432
YDL168W	chrIV	159472	160977	+	1506	6393
YDL167C	chrIV	160753	163210	-	2458	7387
YDL166C	chrIV	163301	164123	-	823	1830
YDL165W	chrIV	164234	165057	+	824	2244
YDL164C	chrIV	164823	167521	-	2699	3587
YDL163W	chrIV	166956	167258	+	303	0
YDL162C	chrIV	167359	167715	-	357	0
YDL161W	chrIV	167450	169321	+	1872	768
YDL160C-A	chrIV	168270	169636	-	1367	323
YDL160C	chrIV	169968	172218	-	2251	12356
YDL159W-A	chrIV	172182	172313	+	132	2
YDL159W	chrIV	172435	174227	+	1793	1760
YDL159C-B	chrIV	173056	173232	-	177	0
YDL158C	chrIV	173866	174174	-	309	0
YDL157C	chrIV	173871	174639	-	769	1633
YDL156W	chrIV	174766	177495	+	2730	281
YDL155W	chrIV	175527	178185	+	2659	1375
YDL154W	chrIV	178334	181039	+	2706	946
YDL153C	chrIV	180999	183101	-	2103	2031
YDL152W	chrIV	182822	183187	+	366	0
YDL151C	chrIV	183318	183899	-	582	0
YDL150W	chrIV	183171	184706	+	1536	2202
YDL149W	chrIV	184893	188015	+	3123	2765
YDL148C	chrIV	187866	190647	-	2782	6897
YDL147W	chrIV	190873	192648	+	1776	20517
YDL146W	chrIV	192554	194510	+	1957	810
YDL145C	chrIV	194414	198481	-	4068	36916
YDL144C	chrIV	198475	199785	-	1311	5511
YDL143W	chrIV	199961	201862	+	1902	19219
YDL142C	chrIV	201592	202863	-	1272	1095
YDL141W	chrIV	202742	205374	+	2633	3942
YDL140C	chrIV	205360	210561	-	5202	35927
YDL139C	chrIV	211258	212115	-	858	583
YDL138W	chrIV	213227	215795	+	2569	2095
YDL137W	chrIV	216009	216489	+	481	1426
YDL136W	chrIV	217518	218698	+	1181	8754
YDL135C	chrIV	218351	219463	-	1113	1947
YDL134C	chrIV	219493	221522	-	2030	11390
YDL133C-A	chrIV	221339	221952	-	614	2904
YDL133W	chrIV	221804	223847	+	2044	2908
YDL132W	chrIV	224304	226751	+	2448	13268
YDL131W	chrIV	227284	229018	+	1735	9630
YDL130W-A	chrIV	229095	229686	+	592	2625
YDL130W	chrIV	229794	230839	+	1046	8532
YDL129W	chrIV	230874	232339	+	1466	1152
YDL128W	chrIV	232520	234104	+	1585	7354
YDL127W	chrIV	234863	236108	+	1246	3220
YDL126C	chrIV	235948	238729	-	2782	105329
YDL125C	chrIV	238902	239929	-	1028	7917
YDL124W	chrIV	239974	241272	+	1299	11549
YDL123W	chrIV	240727	242241	+	1515	1290
YDL122W	chrIV	242304	245052	+	2749	10135
YDL121C	chrIV	244933	245656	-	724	2071
YDL120W	chrIV	245830	246707	+	878	2338
YDL119C	chrIV	246529	247784	-	1256	994
YDL118W	chrIV	247302	247682	+	381	0
YDL117W	chrIV	248188	251389	+	3202	9564
YDL116W	chrIV	251499	253990	+	2492	6570
YDL115C	chrIV	253903	255387	-	1485	185
YDL114W-A	chrIV	254171	255270	+	1100	0
YDL114W	chrIV	255604	256530	+	927	66
YDL113C	chrIV	256505	258618	-	2114	2915
YDL112W	chrIV	258874	263336	+	4463	7145
YDL111C	chrIV	263151	264179	-	1029	5837
YDL110C	chrIV	264331	265751	-	1421	1756
YDL109C	chrIV	265258	267201	-	1944	812
YDL108W	chrIV	267358	268785	+	1428	2036
YDL107W	chrIV	268850	270181	+	1332	977
YDL106C	chrIV	269985	272202	-	2218	2025
YDL105W	chrIV	272345	274225	+	1881	552
YDL104C	chrIV	273513	274938	-	1426	270
YDL103C	chrIV	274923	276648	-	1726	5359
YDL102W	chrIV	276872	280165	+	3294	4487
YDL101C	chrIV	280009	281897	-	1889	1166
YDL100C	chrIV	281955	283232	-	1278	24159
YDL099W	chrIV	283365	285044	+	1680	1671
YDL098C	chrIV	284443	285254	-	812	116
YDL097C	chrIV	285227	286753	-	1527	15334
YDL096C	chrIV	286998	287324	-	327	0
YDL095W	chrIV	286984	289911	+	2928	26931
YDL094C	chrIV	289572	290081	-	510	0
YDL093W	chrIV	289830	292427	+	2598	3150
YDL092W	chrIV	292739	293440	+	702	2967
YDL091C	chrIV	293270	294853	-	1584	1403
YDL090C	chrIV	294742	296822	-	2081	1553
YDL089W	chrIV	296497	298390	+	1894	1293
YDL088C	chrIV	298256	300137	-	1882	1685
YDL087C	chrIV	299248	301288	-	2041	1071
YDL086W	chrIV	301219	302430	+	1212	0
YDL086C-A	chrIV	301300	302259	-	960	0
YDL085C-A	chrIV	302024	306795	-	4772	0
YDL085W	chrIV	302294	305561	+	3268	0
YDL084W	chrIV	305069	306885	+	1817	0
YDL083C	chrIV	306801	309912	-	3112	0
YDL082W	chrIV	306838	309775	+	2938	0
YDL081C	chrIV	307808	310492	-	2685	7680
YDL080C	chrIV	310319	312663	-	2345	3755
YDL079C	chrIV	312918	315255	-	2338	1091
YDL078C	chrIV	314016	316767	-	2752	7682
YDL077C	chrIV	316971	320120	-	3150	4448
YDL076C	chrIV	320441	321699	-	1259	1793
YDL075W	chrIV	321684	323095	+	1412	10651
YDL074C	chrIV	323865	326221	-	2357	6941
YDL073W	chrIV	326427	329623	+	3197	4684
YDL072C	chrIV	329748	330900	-	1153	10402
YDL071C	chrIV	330666	331040	-	375	0
YDL070W	chrIV	330699	333121	+	2423	4224
YDL069C	chrIV	332998	333988	-	991	202
YDL068W	chrIV	333487	334069	+	583	0
YDL067C	chrIV	333983	334677	-	695	1594
YDL066W	chrIV	334807	336621	+	1815	10296
YDL065C	chrIV	336073	337374	-	1302	0
YDL064W	chrIV	336663	338333	+	1671	2404
YDL063C	chrIV	338027	340220	-	2194	8380
YDL062W	chrIV	339857	340282	+	426	0
YDL061C	chrIV	340231	341219	-	989	5644
YDL060W	chrIV	341619	343985	+	2367	9438
YDL059C	chrIV	343977	345061	-	1085	756
YDL058W	chrIV	345665	351037	+	5373	8695
YDL057W	chrIV	351381	352633	+	1253	921
YDL056W	chrIV	352765	355502	+	2738	2122
YDL055C	chrIV	355345	356921	-	1577	109095
YDL054C	chrIV	359738	361407	-	1670	4425
YDL053C	chrIV	361507	362473	-	967	2970
YDL052C	chrIV	362391	364548	-	2158	5031
YDL051W	chrIV	363846	365041	+	1196	0
YDL050C	chrIV	364446	364817	-	372	0
YDL049C	chrIV	364802	366044	-	1243	1418
YDL048C	chrIV	366601	368274	-	1674	1979
YDL047W	chrIV	369553	370949	+	1397	5106
YDL046W	chrIV	371180	372139	+	960	8634
YDL045W-A	chrIV	372028	372656	+	629	1427
YDL045C	chrIV	372561	373800	-	1240	2680
YDL044C	chrIV	373891	375840	-	1950	1108
YDL043C	chrIV	375195	376518	-	1324	853
YDL042C	chrIV	376637	378535	-	1899	2006
YDL041W	chrIV	378031	378875	+	845	8
YDL040C	chrIV	378751	381507	-	2757	11064
YDL039C	chrIV	381985	384081	-	2097	13663
YDL037C	chrIV	384601	385587	-	987	4243
YDL036C	chrIV	387120	388919	-	1800	2612
YDL035C	chrIV	389041	392341	-	3301	7262
YDL034W	chrIV	391783	392127	+	345	0
YDL033C	chrIV	392404	393951	-	1548	2139
YDL032W	chrIV	393690	394001	+	312	0
YDL031W	chrIV	394144	397341	+	3198	10419
YDL030W	chrIV	397393	399220	+	1828	1578
YDL029W	chrIV	399302	400982	+	1681	12351
YDL028C	chrIV	400837	403467	-	2631	2364
YDL027C	chrIV	403498	405058	-	1561	1407
YDL026W	chrIV	404497	405237	+	741	0
YDL025C	chrIV	405130	408073	-	2944	273
YDL025W-A	chrIV	405290	407406	+	2117	0
YDL024C	chrIV	408118	409868	-	1751	657
YDL022C-A	chrIV	409808	410056	-	249	26
YDL023C	chrIV	411761	412081	-	321	0
YDL022W	chrIV	411682	413229	+	1548	6876
YDL021W	chrIV	413883	415074	+	1192	2271
YDL020C	chrIV	414953	416953	-	2001	6283
YDL019C	chrIV	417511	421746	-	4236	6576
YDL018C	chrIV	422210	423583	-	1374	1478
YDL017W	chrIV	424072	425857	+	1786	1670
YDL016C	chrIV	425570	425872	-	303	0
YDL015C	chrIV	425715	427000	-	1286	13901
YDL014W	chrIV	427215	428635	+	1421	10419
YDL013W	chrIV	428906	431058	+	2153	2075
YDL012C	chrIV	430920	432076	-	1157	1537
YDL011C	chrIV	432308	432631	-	324	0
YDL010W	chrIV	431770	433434	+	1665	290
YDL009C	chrIV	432925	433248	-	324	0
YDL008W	chrIV	433423	434136	+	714	1556
YDL007C-A	chrIV	436567	436824	-	258	0
YDL007W	chrIV	437992	439504	+	1513	14849
YDL006W	chrIV	439525	440983	+	1459	2055
YDL005C	chrIV	440707	442368	-	1662	1091
YDL004W	chrIV	442975	444536	+	1562	4981
YDL003W	chrIV	444556	446507	+	1952	2901
YDL002C	chrIV	446436	447760	-	1325	1423
YDL001W	chrIV	447891	449410	+	1520	1548
YDR001C	chrIV	450143	452727	-	2585	15293
YDR002W	chrIV	452837	453850	+	1014	11517
YDR003W	chrIV	454085	454818	+	734	58
YDR003W-A	chrIV	454182	455252	+	1071	623
YDR004W	chrIV	455201	456583	+	1383	935
YDR005C	chrIV	456545	458378	-	1834	2419
YDR006C	chrIV	458455	461411	-	2957	8624
YDR007W	chrIV	461653	462922	+	1270	1800
YDR008C	chrIV	462252	462602	-	351	0
YDR009W	chrIV	463263	465646	+	2384	553
YDR010C	chrIV	464605	465747	-	1143	0
YDR011W	chrIV	465670	470599	+	4930	46320
YDR012W	chrIV	471821	473290	+	1470	27019
YDR013W	chrIV	473141	473950	+	810	891
YDR014W	chrIV	474046	475989	+	1944	1024
YDR014W-A	chrIV	477777	478457	+	681	14
YDR015C	chrIV	477960	478199	-	240	0
YDR016C	chrIV	478184	478778	-	595	557
YDR017C	chrIV	479115	482267	-	3153	8203
YDR018C	chrIV	482510	483897	-	1388	448
YDR019C	chrIV	483848	485413	-	1566	9584
YDR020C	chrIV	485316	486593	-	1278	1087
YDR021W	chrIV	486521	488104	+	1584	1875
YDR022C	chrIV	487893	489210	-	1318	1443
YDR023W	chrIV	489456	491073	+	1618	22811
YDR024W	chrIV	491017	491502	+	486	15
YDR025W	chrIV	491501	492631	+	1131	17728
YDR026C	chrIV	492313	494421	-	2109	2257
YDR027C	chrIV	494538	497441	-	2904	3936
YDR028C	chrIV	497543	501524	-	3982	12551
YDR029W	chrIV	501100	501414	+	315	0
YDR030C	chrIV	501530	503325	-	1796	955
YDR031W	chrIV	503368	504110	+	743	679
YDR032C	chrIV	503864	504827	-	964	11711
YDR033W	chrIV	507623	509591	+	1969	47933
YDR034C	chrIV	509444	512261	-	2818	4405
YDR034C-A	chrIV	520516	520692	-	177	37
YDR034W-B	chrIV	521258	521833	+	576	527
YDR035W	chrIV	521683	523205	+	1523	11624
YDR036C	chrIV	523013	524800	-	1788	3330
YDR037W	chrIV	525079	527442	+	2364	39176
YDR038C	chrIV	527422	530697	-	3276	13281
YDR039C	chrIV	531307	534582	-	3276	13931
YDR040C	chrIV	535192	538467	-	3276	15165
YDR041W	chrIV	539763	540939	+	1177	2351
YDR042C	chrIV	540489	541700	-	1212	780
YDR043C	chrIV	542559	543573	-	1015	990
YDR044W	chrIV	546390	547775	+	1386	2365
YDR045C	chrIV	547661	548512	-	852	1461
YDR046C	chrIV	548598	550685	-	2088	7093
YDR047W	chrIV	551391	553100	+	1710	4213
YDR048C	chrIV	552950	553738	-	789	0
YDR049W	chrIV	553162	555310	+	2149	1897
YDR050C	chrIV	555386	556502	-	1117	131947
YDR051C	chrIV	556950	558121	-	1172	2547
YDR052C	chrIV	558270	560779	-	2510	2956
YDR053W	chrIV	560249	560644	+	396	0
YDR054C	chrIV	560953	562516	-	1564	6776
YDR055W	chrIV	563224	565020	+	1797	24132
YDR056C	chrIV	564857	565752	-	896	2578
YDR057W	chrIV	565861	567709	+	1849	2406
YDR058C	chrIV	567544	568778	-	1235	1284
YDR059C	chrIV	569060	570333	-	1274	2910
YDR060W	chrIV	570558	573814	+	3257	17440
YDR061W	chrIV	573987	575913	+	1927	4051
YDR062W	chrIV	576069	578943	+	2875	8988
YDR063W	chrIV	577519	579184	+	1666	437
YDR064W	chrIV	579425	580719	+	1295	28155
YDR065W	chrIV	580536	583664	+	3129	959
YDR066C	chrIV	581366	582753	-	1388	0
YDR067C	chrIV	582668	583537	-	870	0
YDR068W	chrIV	583665	584842	+	1178	1093
YDR069C	chrIV	584631	587782	-	3152	3473
YDR070C	chrIV	587943	588578	-	636	550
YDR071C	chrIV	588714	589544	-	831	7878
YDR072C	chrIV	589667	591576	-	1910	10691
YDR073W	chrIV	592157	593280	+	1124	2753
YDR074W	chrIV	593688	596820	+	3133	7001
YDR075W	chrIV	596953	598241	+	1289	4257
YDR076W	chrIV	598413	600765	+	2353	452
YDR077W	chrIV	599410	602136	+	2727	43543
YDR078C	chrIV	602009	602932	-	924	0
YDR079W	chrIV	602137	603703	+	1567	655
YDR079C-A	chrIV	603337	603975	-	639	59
YDR080W	chrIV	603954	607552	+	3599	2992
YDR081C	chrIV	607269	610168	-	2900	3393
YDR082W	chrIV	610325	612108	+	1784	1668
YDR083W	chrIV	612043	613375	+	1333	0
YDR084C	chrIV	611994	614127	-	2134	864
YDR085C	chrIV	614204	616341	-	2138	2570
YDR086C	chrIV	616213	617377	-	1165	5042
YDR087C	chrIV	617317	618371	-	1055	3731
YDR088C	chrIV	618308	619887	-	1580	1287
YDR089W	chrIV	622031	624812	+	2782	3125
YDR090C	chrIV	624684	626122	-	1439	2217
YDR091C	chrIV	626366	628641	-	2276	18885
YDR092W	chrIV	629463	630823	+	1361	4981
YDR093W	chrIV	631282	636120	+	4839	2984
YDR094W	chrIV	632619	636180	+	3562	0
YDR095C	chrIV	636117	636527	-	411	63
YDR096W	chrIV	637125	640055	+	2931	3205
YDR097C	chrIV	640027	643930	-	3904	4178
YDR098C	chrIV	643879	644979	-	1101	5027
YDR099W	chrIV	652661	653523	+	863	323
YDR100W	chrIV	653359	655695	+	2337	26564
YDR101C	chrIV	655565	657539	-	1975	15296
YDR102C	chrIV	657648	657980	-	333	11
YDR103W	chrIV	657739	661149	+	3411	5007
YDR104C	chrIV	661137	664959	-	3823	3212
YDR105C	chrIV	665269	667039	-	1771	3748
YDR106W	chrIV	666982	667905	+	924	235
YDR107C	chrIV	668652	671061	-	2410	1401
YDR108W	chrIV	670257	673464	+	3208	2097
YDR109C	chrIV	673372	675926	-	2555	2313
YDR110W	chrIV	676047	678004	+	1958	2147
YDR111C	chrIV	677782	679985	-	2204	1572
YDR112W	chrIV	679544	679852	+	309	0
YDR113C	chrIV	680393	681948	-	1556	753
YDR114C	chrIV	681924	682226	-	303	2
YDR115W	chrIV	682119	682856	+	738	1029
YDR116C	chrIV	682491	683645	-	1155	2288
YDR117C	chrIV	683679	685692	-	2014	2937
