# Program:featureCounts v2.0.3; Command:"featureCounts" "-F" "GFF" "-p" "-t" "gene" "-g" "ID" "-a" "/media/BioNAS/ag_hallab/DATR/material/reference.gff" "-o" "../results/control/9929263/counts.txt" "../results/control/9929263/alignment_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../results/control/9929263/alignment_sorted.bam
YCL063W	chrIII	17223	18711	+	1489	1901
YCL061C	chrIII	18816	22106	-	3291	2377
YCL059C	chrIII	22318	23625	-	1308	4604
YCL058C	chrIII	23523	23981	-	459	0
YCL058W-A	chrIII	23533	24050	+	518	0
YCL057C-A	chrIII	23889	24600	-	712	1051
YCL057W	chrIII	24760	27093	+	2334	8151
YCL056C	chrIII	26471	27812	-	1342	353
YCL055W	chrIII	27872	29160	+	1289	2128
YCL054W-A	chrIII	30910	30996	+	87	321
YCL054W	chrIII	31406	34092	+	2687	7378
YCL052C	chrIII	33953	35762	-	1810	2716
YCL051W	chrIII	35556	37733	+	2178	2088
YCL050C	chrIII	37722	39452	-	1731	10927
YCL049C	chrIII	39524	40779	-	1256	1293
YCL048W-A	chrIII	41488	41727	+	240	12
YCL048W	chrIII	42165	43556	+	1392	19
YCL047C	chrIII	43380	44448	-	1069	1013
YCL045C	chrIII	44562	46969	-	2408	14046
YCL046W	chrIII	46640	46963	+	324	0
YCL044C	chrIII	46934	48447	-	1514	766
YCL043C	chrIII	48553	50326	-	1774	62207
YCL041C	chrIII	50133	50627	-	495	18
YCL042W	chrIII	50584	50943	+	360	0
YCL040W	chrIII	50698	52656	+	1959	6412
YCL039W	chrIII	52602	54955	+	2354	1145
YCL038C	chrIII	54777	56628	-	1852	1091
YCL037C	chrIII	56698	58745	-	2048	8531
YCL036W	chrIII	58971	60865	+	1895	1589
YCL035C	chrIII	60083	61288	-	1206	1684
YCL034W	chrIII	61602	62905	+	1304	2402
YCL033C	chrIII	62701	63467	-	767	184
YCL032W	chrIII	63067	64734	+	1668	889
YCL031C	chrIII	64556	65644	-	1089	3862
YCL030C	chrIII	65779	68419	-	2641	10202
YCL029C	chrIII	68338	70020	-	1683	1504
YCL028W	chrIII	70118	71749	+	1632	6863
YCL027W	chrIII	71658	73446	+	1789	1404
YCL026C-B	chrIII	73330	74099	-	770	229
YCL026C-A	chrIII	74487	75412	-	926	114
YCL025C	chrIII	75925	78023	-	2099	2377
YCL023C	chrIII	78949	79296	-	348	0
YCL024W	chrIII	79162	82275	+	3114	1658
YCL022C	chrIII	81570	82085	-	516	0
YCL021W-A	chrIII	83530	84097	+	568	1954
YCL018W	chrIII	91179	92594	+	1416	0
YCL017C	chrIII	92391	94385	-	1995	7474
YCL016C	chrIII	94474	95911	-	1438	857
YCL014W	chrIII	96281	101191	+	4911	7477
YCL012C	chrIII	101162	101925	-	764	445
YCL011C	chrIII	101799	104329	-	2531	56
YCL010C	chrIII	102098	104380	-	2283	3
YCL009C	chrIII	104463	105615	-	1153	11900
YCL008C	chrIII	105543	106919	-	1377	93
YCL007C	chrIII	106974	107366	-	393	0
YCL005W-A	chrIII	105774	107540	+	1767	1388
YCL005W	chrIII	107712	108934	+	1223	1077
YCL004W	chrIII	108956	110792	+	1837	608
YCL002C	chrIII	110262	111702	-	1441	814
YCL001W	chrIII	111285	112584	+	1300	3229
YCL001W-A	chrIII	113080	113541	+	462	32
YCL001W-B	chrIII	113770	114024	+	255	71
YCR001W	chrIII	115685	115999	+	315	48
YCR002C	chrIII	116754	118403	-	1650	4067
YCR003W	chrIII	118598	119351	+	754	704
YCR004C	chrIII	119035	120518	-	1484	7416
YCR005C	chrIII	120666	122391	-	1726	5898
YCR006C	chrIII	122312	123419	-	1108	530
YCR007C	chrIII	125846	127544	-	1699	522
YCR008W	chrIII	127978	130552	+	2575	5145
YCR009C	chrIII	130063	131598	-	1536	6493
YCR010C	chrIII	132091	133630	-	1540	119
YCR011C	chrIII	133667	137033	-	3367	9700
YCR012W	chrIII	137624	139203	+	1580	198385
YCR013C	chrIII	138402	139049	-	648	0
YCR014C	chrIII	139185	140933	-	1749	869
YCR015C	chrIII	140943	142485	-	1543	12950
YCR016W	chrIII	143547	144796	+	1250	1841
YCR017C	chrIII	144583	147703	-	3121	13627
YCR018C	chrIII	148238	148903	-	666	1886
YCR018C-A	chrIII	151608	151862	-	255	184
YCR019W	chrIII	152558	154178	+	1621	882
YCR020C	chrIII	153917	155057	-	1141	24
YCR020C-A	chrIII	154413	155114	-	702	0
YCR020W-B	chrIII	155254	156074	+	821	542
YCR021C	chrIII	155930	157227	-	1298	1141
YCR022C	chrIII	157141	158029	-	889	173
YCR023C	chrIII	158194	160450	-	2257	3147
YCR024C	chrIII	160602	162378	-	1777	906
YCR024C-B	chrIII	162400	163065	-	666	673
YCR024C-A	chrIII	162630	163275	-	646	1654
YCR025C	chrIII	163416	164478	-	1063	83
YCR026C	chrIII	163871	166421	-	2551	3475
YCR027C	chrIII	166726	168213	-	1488	1537
YCR028C	chrIII	170085	172542	-	2458	2860
YCR028C-A	chrIII	172658	173612	-	955	323
YCR030C	chrIII	172976	177398	-	4423	3359
YCR031C	chrIII	176579	178248	-	1670	58038
YCR032W	chrIII	179520	186023	+	6504	5195
YCR033W	chrIII	186489	190169	+	3681	6106
YCR034W	chrIII	190538	192062	+	1525	5320
YCR035C	chrIII	191433	193341	-	1909	2661
YCR036W	chrIII	193253	194770	+	1518	2830
YCR037C	chrIII	194323	197216	-	2894	4368
YCR038C	chrIII	197621	199549	-	1929	430
YCR038W-A	chrIII	199293	199418	+	126	0
YCR039C	chrIII	199546	200178	-	633	204
YCR040W	chrIII	200442	200969	+	528	0
YCR041W	chrIII	200911	201243	+	333	73
YCR042C	chrIII	201174	205397	-	4224	4253
YCR043C	chrIII	206021	206704	-	684	2298
YCR044C	chrIII	206715	208021	-	1307	10
YCR045C	chrIII	208135	209610	-	1476	0
YCR045W-A	chrIII	206900	209915	+	3016	54
YCR046C	chrIII	209810	210649	-	840	1255
YCR047C	chrIII	210501	211672	-	1172	1126
YCR047W-A	chrIII	211301	211507	+	207	0
YCR049C	chrIII	211871	212317	-	447	0
YCR048W	chrIII	211875	213976	+	2102	2797
YCR050C	chrIII	213464	213772	-	309	0
YCR051W	chrIII	214047	214998	+	952	2974
YCR052W	chrIII	214871	218119	+	3249	3103
YCR053W	chrIII	216570	218474	+	1905	0
YCR054C	chrIII	218124	220122	-	1999	1785
YCR057C	chrIII	220344	223323	-	2980	14059
YCR059C	chrIII	223205	224264	-	1060	2514
YCR060W	chrIII	224374	224857	+	484	976
YCR061W	chrIII	225490	227815	+	2326	1761
YCR064C	chrIII	228065	228507	-	443	0
YCR063W	chrIII	227162	229272	+	2111	5
YCR065W	chrIII	228353	231330	+	2978	3369
YCR066W	chrIII	231427	233145	+	1719	853
YCR067C	chrIII	233034	236459	-	3426	8364
YCR068W	chrIII	237073	238885	+	1813	225
YCR069W	chrIII	237548	240132	+	2585	2834
YCR071C	chrIII	239850	240595	-	746	738
YCR072C	chrIII	240683	242408	-	1726	4598
YCR073C	chrIII	242588	246583	-	3996	2643
YCR073W-A	chrIII	246917	248034	+	1118	2013
YCR075C	chrIII	247867	248845	-	979	684
YCR075W-A	chrIII	248734	250164	+	1431	19
YCR076C	chrIII	249070	250067	-	998	0
YCR077C	chrIII	250043	252671	-	2629	10298
YCR079W	chrIII	252784	254324	+	1541	1442
YCR081W	chrIII	254371	258654	+	4284	2378
YCR081C-A	chrIII	258415	258651	-	237	0
YCR082W	chrIII	257378	259376	+	1999	3490
YCR083W	chrIII	259543	260110	+	568	993
YCR084C	chrIII	260157	262679	-	2523	12992
YCR085W	chrIII	262916	263269	+	354	8
YCR086W	chrIII	263094	264016	+	923	485
YCR087W	chrIII	263976	264491	+	516	0
YCR087C-A	chrIII	263943	264885	-	943	5
YCR088W	chrIII	264652	266979	+	2328	11866
YCR089W	chrIII	267434	272263	+	4830	2658
YCR090C	chrIII	272248	273282	-	1035	1671
YCR091W	chrIII	274330	277027	+	2698	465
YCR092C	chrIII	276604	279866	-	3263	2088
YCR093W	chrIII	280117	286443	+	6327	28573
YCR094W	chrIII	286707	288450	+	1744	2632
YCR095C	chrIII	288062	289315	-	1254	833
YCR095W-A	chrIII	289476	291227	+	1752	334
YCR096C	chrIII	293179	293538	-	360	188
YCR097W	chrIII	293791	294355	+	565	468
YCR097W-A	chrIII	294439	294705	+	267	8
YCR098C	chrIII	296794	298843	-	2050	244
YCR099C	chrIII	300568	301517	-	950	245
YCR100C	chrIII	301271	302221	-	951	346
YCR101C	chrIII	302482	303030	-	549	245
YCR102C	chrIII	304090	305537	-	1448	718
YCR102W-A	chrIII	306735	306932	+	198	44
YCR104W	chrIII	307801	308175	+	375	43
YCR105W	chrIII	309070	310155	+	1086	339
YCR106W	chrIII	310957	313822	+	2866	2014
YCR107W	chrIII	313890	314981	+	1092	990
YCR108C	chrIII	315997	316188	-	192	0
YDL248W	chrIV	1802	2953	+	1152	951
YDL247W-A	chrIV	3762	3836	+	75	88
YDL247W	chrIV	5985	7814	+	1830	454
YDL246C	chrIV	8683	9756	-	1074	180
YDL245C	chrIV	11657	13360	-	1704	223
YDL244W	chrIV	16204	17226	+	1023	73
YDL243C	chrIV	17388	19288	-	1901	639
YDL242W	chrIV	18959	19312	+	354	3
YDL241W	chrIV	20553	21443	+	891	901
YDL240C-A	chrIV	22471	22608	-	138	7
YDL240W	chrIV	22657	26119	+	3463	4996
YDL239C	chrIV	26403	28775	-	2373	644
YDL238C	chrIV	28894	30503	-	1610	794
YDL237W	chrIV	30609	32125	+	1517	5018
YDL236W	chrIV	32220	33439	+	1220	4556
YDL235C	chrIV	33158	34041	-	884	2642
YDL234C	chrIV	34051	36620	-	2570	2793
YDL233W	chrIV	36775	38449	+	1675	898
YDL232W	chrIV	38354	38885	+	532	1484
YDL231C	chrIV	38867	42244	-	3378	4309
YDL230W	chrIV	42612	43984	+	1373	882
YDL229W	chrIV	43965	46011	+	2047	134464
YDL228C	chrIV	45277	45918	-	642	0
YDL227C	chrIV	46213	48064	-	1852	4192
YDL226C	chrIV	50603	52204	-	1602	6350
YDL225W	chrIV	52395	54332	+	1938	3276
YDL224C	chrIV	54151	56681	-	2531	4847
YDL223C	chrIV	57265	60405	-	3141	1141
YDL222C	chrIV	60462	62713	-	2252	179
YDL221W	chrIV	62011	62562	+	552	0
YDL220C	chrIV	61795	65068	-	3274	1190
YDL219W	chrIV	65052	66055	+	1004	1341
YDL218W	chrIV	66015	67675	+	1661	41
YDL217C	chrIV	66458	68778	-	2321	1769
YDL216C	chrIV	68869	70338	-	1470	660
YDL215C	chrIV	70485	74154	-	3670	4999
YDL214C	chrIV	74446	76545	-	2100	316
YDL213C	chrIV	76556	77979	-	1424	2176
YDL212W	chrIV	78334	79309	+	976	7367
YDL211C	chrIV	79139	80629	-	1491	472
YDL210W	chrIV	84270	85985	+	1716	206
YDL209C	chrIV	85948	87268	-	1321	922
YDL208W	chrIV	87482	88222	+	741	6571
YDL207W	chrIV	88195	89944	+	1750	1874
YDL206W	chrIV	90022	92490	+	2469	1208
YDL205C	chrIV	92419	93980	-	1562	4471
YDL204W-A	chrIV	94133	94285	+	153	0
YDL204W	chrIV	94107	96178	+	2072	516
YDL203C	chrIV	95818	98152	-	2335	1986
YDL202W	chrIV	98422	99652	+	1231	546
YDL201W	chrIV	98846	100504	+	1659	3392
YDL200C	chrIV	100418	101491	-	1074	398
YDL199C	chrIV	101204	103408	-	2205	550
YDL198C	chrIV	103375	104715	-	1341	2523
YDL197C	chrIV	104744	106873	-	2130	1345
YDL196W	chrIV	106741	107070	+	330	5
YDL195W	chrIV	107089	111215	+	4127	23066
YDL194W	chrIV	111580	114234	+	2655	1471
YDL193W	chrIV	114556	115999	+	1444	3214
YDL192W	chrIV	116275	117614	+	1340	20779
YDL191W	chrIV	116977	118683	+	1707	26946
YDL190C	chrIV	118495	121787	-	3293	6953
YDL189W	chrIV	121982	122176	+	195	85
YDL188C	chrIV	123711	125194	-	1484	4402
YDL187C	chrIV	125358	126500	-	1143	0
YDL186W	chrIV	125463	126518	+	1056	0
YDL185C-A	chrIV	126608	126835	-	228	0
YDL185W	chrIV	126679	130168	+	3490	107175
YDL184C	chrIV	129985	130506	-	522	19416
YDL183C	chrIV	130511	134727	-	4217	484
YDL182W	chrIV	133317	134811	+	1495	19
YDL181W	chrIV	135012	135745	+	734	431
YDL180W	chrIV	135718	137706	+	1989	2071
YDL179W	chrIV	138196	139469	+	1274	1878
YDL178W	chrIV	139497	141255	+	1759	3153
YDL177C	chrIV	141101	141820	-	720	305
YDL176W	chrIV	141878	144475	+	2598	1537
YDL175C	chrIV	144243	145566	-	1324	816
YDL174C	chrIV	145734	147696	-	1963	3140
YDL173W	chrIV	148191	149078	+	888	1364
YDL172C	chrIV	148607	149086	-	480	0
YDL171C	chrIV	149203	155640	-	6438	55785
YDL170W	chrIV	156290	158077	+	1788	1170
YDL169C	chrIV	157899	158809	-	911	51
YDL168W	chrIV	159472	160977	+	1506	5032
YDL167C	chrIV	160753	163210	-	2458	6108
YDL166C	chrIV	163301	164123	-	823	1430
YDL165W	chrIV	164234	165057	+	824	1504
YDL164C	chrIV	164823	167521	-	2699	3486
YDL163W	chrIV	166956	167258	+	303	0
YDL162C	chrIV	167359	167715	-	357	0
YDL161W	chrIV	167450	169321	+	1872	603
YDL160C-A	chrIV	168270	169636	-	1367	289
YDL160C	chrIV	169968	172218	-	2251	12005
YDL159W-A	chrIV	172182	172313	+	132	4
YDL159W	chrIV	172435	174227	+	1793	1050
YDL159C-B	chrIV	173056	173232	-	177	0
YDL158C	chrIV	173866	174174	-	309	0
YDL157C	chrIV	173871	174639	-	769	1713
YDL156W	chrIV	174766	177495	+	2730	334
YDL155W	chrIV	175527	178185	+	2659	1299
YDL154W	chrIV	178334	181039	+	2706	731
YDL153C	chrIV	180999	183101	-	2103	3281
YDL152W	chrIV	182822	183187	+	366	0
YDL151C	chrIV	183318	183899	-	582	0
YDL150W	chrIV	183171	184706	+	1536	1575
YDL149W	chrIV	184893	188015	+	3123	1312
YDL148C	chrIV	187866	190647	-	2782	6193
YDL147W	chrIV	190873	192648	+	1776	10848
YDL146W	chrIV	192554	194510	+	1957	1002
YDL145C	chrIV	194414	198481	-	4068	42237
YDL144C	chrIV	198475	199785	-	1311	2655
YDL143W	chrIV	199961	201862	+	1902	15198
YDL142C	chrIV	201592	202863	-	1272	770
YDL141W	chrIV	202742	205374	+	2633	4353
YDL140C	chrIV	205360	210561	-	5202	46107
YDL139C	chrIV	211258	212115	-	858	341
YDL138W	chrIV	213227	215795	+	2569	1604
YDL137W	chrIV	216009	216489	+	481	867
YDL136W	chrIV	217518	218698	+	1181	18826
YDL135C	chrIV	218351	219463	-	1113	2430
YDL134C	chrIV	219493	221522	-	2030	6981
YDL133C-A	chrIV	221339	221952	-	614	7903
YDL133W	chrIV	221804	223847	+	2044	2029
YDL132W	chrIV	224304	226751	+	2448	7330
YDL131W	chrIV	227284	229018	+	1735	8893
YDL130W-A	chrIV	229095	229686	+	592	451
YDL130W	chrIV	229794	230839	+	1046	24209
YDL129W	chrIV	230874	232339	+	1466	1044
YDL128W	chrIV	232520	234104	+	1585	5647
YDL127W	chrIV	234863	236108	+	1246	1902
YDL126C	chrIV	235948	238729	-	2782	61642
YDL125C	chrIV	238902	239929	-	1028	5466
YDL124W	chrIV	239974	241272	+	1299	4012
YDL123W	chrIV	240727	242241	+	1515	1004
YDL122W	chrIV	242304	245052	+	2749	7501
YDL121C	chrIV	244933	245656	-	724	2715
YDL120W	chrIV	245830	246707	+	878	1981
YDL119C	chrIV	246529	247784	-	1256	438
YDL118W	chrIV	247302	247682	+	381	0
YDL117W	chrIV	248188	251389	+	3202	4667
YDL116W	chrIV	251499	253990	+	2492	5714
YDL115C	chrIV	253903	255387	-	1485	102
YDL114W-A	chrIV	254171	255270	+	1100	0
YDL114W	chrIV	255604	256530	+	927	12
YDL113C	chrIV	256505	258618	-	2114	1617
YDL112W	chrIV	258874	263336	+	4463	13268
YDL111C	chrIV	263151	264179	-	1029	3199
YDL110C	chrIV	264331	265751	-	1421	822
YDL109C	chrIV	265258	267201	-	1944	617
YDL108W	chrIV	267358	268785	+	1428	1200
YDL107W	chrIV	268850	270181	+	1332	492
YDL106C	chrIV	269985	272202	-	2218	1575
YDL105W	chrIV	272345	274225	+	1881	574
YDL104C	chrIV	273513	274938	-	1426	183
YDL103C	chrIV	274923	276648	-	1726	4008
YDL102W	chrIV	276872	280165	+	3294	4533
YDL101C	chrIV	280009	281897	-	1889	1237
YDL100C	chrIV	281955	283232	-	1278	15025
YDL099W	chrIV	283365	285044	+	1680	1268
YDL098C	chrIV	284443	285254	-	812	37
YDL097C	chrIV	285227	286753	-	1527	8317
YDL096C	chrIV	286998	287324	-	327	0
YDL095W	chrIV	286984	289911	+	2928	25821
YDL094C	chrIV	289572	290081	-	510	0
YDL093W	chrIV	289830	292427	+	2598	3431
YDL092W	chrIV	292739	293440	+	702	2130
YDL091C	chrIV	293270	294853	-	1584	911
YDL090C	chrIV	294742	296822	-	2081	1372
YDL089W	chrIV	296497	298390	+	1894	1182
YDL088C	chrIV	298256	300137	-	1882	1238
YDL087C	chrIV	299248	301288	-	2041	751
YDL086W	chrIV	301219	302430	+	1212	0
YDL086C-A	chrIV	301300	302259	-	960	0
YDL085C-A	chrIV	302024	306795	-	4772	0
YDL085W	chrIV	302294	305561	+	3268	0
YDL084W	chrIV	305069	306885	+	1817	0
YDL083C	chrIV	306801	309912	-	3112	0
YDL082W	chrIV	306838	309775	+	2938	0
YDL081C	chrIV	307808	310492	-	2685	22524
YDL080C	chrIV	310319	312663	-	2345	2171
YDL079C	chrIV	312918	315255	-	2338	567
YDL078C	chrIV	314016	316767	-	2752	6231
YDL077C	chrIV	316971	320120	-	3150	2993
YDL076C	chrIV	320441	321699	-	1259	1426
YDL075W	chrIV	321684	323095	+	1412	31646
YDL074C	chrIV	323865	326221	-	2357	5346
YDL073W	chrIV	326427	329623	+	3197	3752
YDL072C	chrIV	329748	330900	-	1153	4815
YDL071C	chrIV	330666	331040	-	375	0
YDL070W	chrIV	330699	333121	+	2423	5312
YDL069C	chrIV	332998	333988	-	991	93
YDL068W	chrIV	333487	334069	+	583	0
YDL067C	chrIV	333983	334677	-	695	1587
YDL066W	chrIV	334807	336621	+	1815	13108
YDL065C	chrIV	336073	337374	-	1302	0
YDL064W	chrIV	336663	338333	+	1671	2155
YDL063C	chrIV	338027	340220	-	2194	5500
YDL062W	chrIV	339857	340282	+	426	0
YDL061C	chrIV	340231	341219	-	989	13742
YDL060W	chrIV	341619	343985	+	2367	7154
YDL059C	chrIV	343977	345061	-	1085	293
YDL058W	chrIV	345665	351037	+	5373	9988
YDL057W	chrIV	351381	352633	+	1253	461
YDL056W	chrIV	352765	355502	+	2738	2099
YDL055C	chrIV	355345	356921	-	1577	100759
YDL054C	chrIV	359738	361407	-	1670	1857
YDL053C	chrIV	361507	362473	-	967	1621
YDL052C	chrIV	362391	364548	-	2158	3932
YDL051W	chrIV	363846	365041	+	1196	0
YDL050C	chrIV	364446	364817	-	372	0
YDL049C	chrIV	364802	366044	-	1243	442
YDL048C	chrIV	366601	368274	-	1674	2163
YDL047W	chrIV	369553	370949	+	1397	4507
YDL046W	chrIV	371180	372139	+	960	5432
YDL045W-A	chrIV	372028	372656	+	629	911
YDL045C	chrIV	372561	373800	-	1240	1743
YDL044C	chrIV	373891	375840	-	1950	738
YDL043C	chrIV	375195	376518	-	1324	647
YDL042C	chrIV	376637	378535	-	1899	1726
YDL041W	chrIV	378031	378875	+	845	5
YDL040C	chrIV	378751	381507	-	2757	14510
YDL039C	chrIV	381985	384081	-	2097	8923
YDL037C	chrIV	384601	385587	-	987	2888
YDL036C	chrIV	387120	388919	-	1800	1840
YDL035C	chrIV	389041	392341	-	3301	3886
YDL034W	chrIV	391783	392127	+	345	0
YDL033C	chrIV	392404	393951	-	1548	1122
YDL032W	chrIV	393690	394001	+	312	0
YDL031W	chrIV	394144	397341	+	3198	9522
YDL030W	chrIV	397393	399220	+	1828	1329
YDL029W	chrIV	399302	400982	+	1681	8681
YDL028C	chrIV	400837	403467	-	2631	2002
YDL027C	chrIV	403498	405058	-	1561	747
YDL026W	chrIV	404497	405237	+	741	0
YDL025C	chrIV	405130	408073	-	2944	158
YDL025W-A	chrIV	405290	407406	+	2117	0
YDL024C	chrIV	408118	409868	-	1751	186
YDL022C-A	chrIV	409808	410056	-	249	12
YDL023C	chrIV	411761	412081	-	321	0
YDL022W	chrIV	411682	413229	+	1548	4935
YDL021W	chrIV	413883	415074	+	1192	323
YDL020C	chrIV	414953	416953	-	2001	4473
YDL019C	chrIV	417511	421746	-	4236	7268
YDL018C	chrIV	422210	423583	-	1374	1349
YDL017W	chrIV	424072	425857	+	1786	907
YDL016C	chrIV	425570	425872	-	303	0
YDL015C	chrIV	425715	427000	-	1286	11052
YDL014W	chrIV	427215	428635	+	1421	23064
YDL013W	chrIV	428906	431058	+	2153	1804
YDL012C	chrIV	430920	432076	-	1157	1131
YDL011C	chrIV	432308	432631	-	324	0
YDL010W	chrIV	431770	433434	+	1665	258
YDL009C	chrIV	432925	433248	-	324	0
YDL008W	chrIV	433423	434136	+	714	1114
YDL007C-A	chrIV	436567	436824	-	258	0
YDL007W	chrIV	437992	439504	+	1513	8002
YDL006W	chrIV	439525	440983	+	1459	1444
YDL005C	chrIV	440707	442368	-	1662	1161
YDL004W	chrIV	442975	444536	+	1562	3898
YDL003W	chrIV	444556	446507	+	1952	3140
YDL002C	chrIV	446436	447760	-	1325	1193
YDL001W	chrIV	447891	449410	+	1520	1133
YDR001C	chrIV	450143	452727	-	2585	5415
YDR002W	chrIV	452837	453850	+	1014	12978
YDR003W	chrIV	454085	454818	+	734	29
YDR003W-A	chrIV	454182	455252	+	1071	295
YDR004W	chrIV	455201	456583	+	1383	951
YDR005C	chrIV	456545	458378	-	1834	1661
YDR006C	chrIV	458455	461411	-	2957	5659
YDR007W	chrIV	461653	462922	+	1270	1293
YDR008C	chrIV	462252	462602	-	351	0
YDR009W	chrIV	463263	465646	+	2384	197
YDR010C	chrIV	464605	465747	-	1143	0
YDR011W	chrIV	465670	470599	+	4930	82648
YDR012W	chrIV	471821	473290	+	1470	55030
YDR013W	chrIV	473141	473950	+	810	585
YDR014W	chrIV	474046	475989	+	1944	831
YDR014W-A	chrIV	477777	478457	+	681	1
YDR015C	chrIV	477960	478199	-	240	0
YDR016C	chrIV	478184	478778	-	595	447
YDR017C	chrIV	479115	482267	-	3153	5855
YDR018C	chrIV	482510	483897	-	1388	130
YDR019C	chrIV	483848	485413	-	1566	1878
YDR020C	chrIV	485316	486593	-	1278	945
YDR021W	chrIV	486521	488104	+	1584	1333
YDR022C	chrIV	487893	489210	-	1318	442
YDR023W	chrIV	489456	491073	+	1618	37247
YDR024W	chrIV	491017	491502	+	486	2
YDR025W	chrIV	491501	492631	+	1131	41806
YDR026C	chrIV	492313	494421	-	2109	1576
YDR027C	chrIV	494538	497441	-	2904	3048
YDR028C	chrIV	497543	501524	-	3982	9494
YDR029W	chrIV	501100	501414	+	315	0
YDR030C	chrIV	501530	503325	-	1796	442
YDR031W	chrIV	503368	504110	+	743	275
YDR032C	chrIV	503864	504827	-	964	4766
YDR033W	chrIV	507623	509591	+	1969	47754
YDR034C	chrIV	509444	512261	-	2818	3175
YDR034C-A	chrIV	520516	520692	-	177	20
YDR034W-B	chrIV	521258	521833	+	576	45
YDR035W	chrIV	521683	523205	+	1523	8250
YDR036C	chrIV	523013	524800	-	1788	2493
YDR037W	chrIV	525079	527442	+	2364	51533
YDR038C	chrIV	527422	530697	-	3276	9497
YDR039C	chrIV	531307	534582	-	3276	9529
YDR040C	chrIV	535192	538467	-	3276	9733
YDR041W	chrIV	539763	540939	+	1177	1512
YDR042C	chrIV	540489	541700	-	1212	593
YDR043C	chrIV	542559	543573	-	1015	693
YDR044W	chrIV	546390	547775	+	1386	4338
YDR045C	chrIV	547661	548512	-	852	1467
YDR046C	chrIV	548598	550685	-	2088	7794
YDR047W	chrIV	551391	553100	+	1710	4590
YDR048C	chrIV	552950	553738	-	789	0
YDR049W	chrIV	553162	555310	+	2149	1550
YDR050C	chrIV	555386	556502	-	1117	121629
YDR051C	chrIV	556950	558121	-	1172	1862
YDR052C	chrIV	558270	560779	-	2510	2283
YDR053W	chrIV	560249	560644	+	396	0
YDR054C	chrIV	560953	562516	-	1564	4265
YDR055W	chrIV	563224	565020	+	1797	5249
YDR056C	chrIV	564857	565752	-	896	3218
YDR057W	chrIV	565861	567709	+	1849	1828
YDR058C	chrIV	567544	568778	-	1235	432
YDR059C	chrIV	569060	570333	-	1274	533
YDR060W	chrIV	570558	573814	+	3257	17015
YDR061W	chrIV	573987	575913	+	1927	3064
YDR062W	chrIV	576069	578943	+	2875	8844
YDR063W	chrIV	577519	579184	+	1666	408
YDR064W	chrIV	579425	580719	+	1295	60938
YDR065W	chrIV	580536	583664	+	3129	373
YDR066C	chrIV	581366	582753	-	1388	0
YDR067C	chrIV	582668	583537	-	870	0
YDR068W	chrIV	583665	584842	+	1178	1187
YDR069C	chrIV	584631	587782	-	3152	2089
YDR070C	chrIV	587943	588578	-	636	118
YDR071C	chrIV	588714	589544	-	831	5604
YDR072C	chrIV	589667	591576	-	1910	6371
YDR073W	chrIV	592157	593280	+	1124	1497
YDR074W	chrIV	593688	596820	+	3133	6823
YDR075W	chrIV	596953	598241	+	1289	2194
YDR076W	chrIV	598413	600765	+	2353	276
YDR077W	chrIV	599410	602136	+	2727	18901
YDR078C	chrIV	602009	602932	-	924	0
YDR079W	chrIV	602137	603703	+	1567	332
YDR079C-A	chrIV	603337	603975	-	639	33
YDR080W	chrIV	603954	607552	+	3599	2253
YDR081C	chrIV	607269	610168	-	2900	2676
YDR082W	chrIV	610325	612108	+	1784	770
YDR083W	chrIV	612043	613375	+	1333	0
YDR084C	chrIV	611994	614127	-	2134	773
YDR085C	chrIV	614204	616341	-	2138	1011
YDR086C	chrIV	616213	617377	-	1165	6642
YDR087C	chrIV	617317	618371	-	1055	3049
YDR088C	chrIV	618308	619887	-	1580	791
YDR089W	chrIV	622031	624812	+	2782	2412
YDR090C	chrIV	624684	626122	-	1439	1461
YDR091C	chrIV	626366	628641	-	2276	21423
YDR092W	chrIV	629463	630823	+	1361	2264
YDR093W	chrIV	631282	636120	+	4839	3860
YDR094W	chrIV	632619	636180	+	3562	0
YDR095C	chrIV	636117	636527	-	411	36
YDR096W	chrIV	637125	640055	+	2931	2049
YDR097C	chrIV	640027	643930	-	3904	6876
YDR098C	chrIV	643879	644979	-	1101	4253
YDR099W	chrIV	652661	653523	+	863	231
YDR100W	chrIV	653359	655695	+	2337	17204
YDR101C	chrIV	655565	657539	-	1975	12696
YDR102C	chrIV	657648	657980	-	333	5
YDR103W	chrIV	657739	661149	+	3411	3490
YDR104C	chrIV	661137	664959	-	3823	1740
YDR105C	chrIV	665269	667039	-	1771	2784
YDR106W	chrIV	666982	667905	+	924	116
YDR107C	chrIV	668652	671061	-	2410	1147
YDR108W	chrIV	670257	673464	+	3208	1648
YDR109C	chrIV	673372	675926	-	2555	1574
YDR110W	chrIV	676047	678004	+	1958	1876
YDR111C	chrIV	677782	679985	-	2204	1679
YDR112W	chrIV	679544	679852	+	309	0
YDR113C	chrIV	680393	681948	-	1556	887
YDR114C	chrIV	681924	682226	-	303	5
YDR115W	chrIV	682119	682856	+	738	600
YDR116C	chrIV	682491	683645	-	1155	1495
YDR117C	chrIV	683679	685692	-	2014	2787
YDR118W	chrIV	685882	687840	+	1959	219
YDR118W-A	chrIV	686354	688162	+	1809	45
YDR119W	chrIV	688122	690617	+	2496	11686
YDR119W-A	chrIV	690951	691548	+	598	67
